NID,nodeType,Centroid_X,Centroid_Y,gene_1,gene_2,gene_3
2,4,327,603,2,46,29
2,6,147,404,17,13,34
2,10,521,731,24,2,27
2,7,210,774,15,45,30
2,2,127,83,15,36,48
2,6,121,377,15,16,24
2,2,255,69,43,15,3
2,8,316,623,9,29,42
2,1,675,361,47,23,0
2,2,49,489,24,34,32
2,1,502,410,23,13,3
2,2,375,552,4,36,28
2,11,172,310,26,5,18
2,1,478,729,9,16,20
2,5,592,237,6,39,11
2,1,522,50,15,9,30
2,2,16,492,45,6,13
2,5,745,521,13,18,17
2,7,171,449,13,49,0
2,2,303,671,30,10,3
2,5,94,480,2,1,46
2,12,765,34,34,15,34
2,1,363,406,10,39,26
2,4,494,444,35,18,44
2,4,768,224,14,45,38
2,1,188,80,47,36,35
2,8,248,225,16,20,28
2,11,452,613,50,28,21
2,7,660,530,27,40,9
2,4,231,749,1,8,5
2,1,391,526,46,10,7
2,12,267,655,22,44,22
2,2,700,8,47,34,5
2,1,487,184,30,48,10
2,2,665,286,6,15,36
2,10,654,29,40,6,38
2,1,304,597,17,39,6
2,7,435,719,13,18,22
2,7,252,689,0,49,31
2,6,607,631,24,35,19
2,6,474,38,49,14,34
2,10,631,150,1,11,26
2,9,101,594,45,44,10
2,2,438,370,0,4,13
2,3,43,240,48,44,4
2,6,252,195,8,18,20
2,11,138,316,31,0,3
2,1,424,528,3,21,19
2,2,441,444,49,9,11
2,6,337,360,9,19,23
2,9,94,181,18,30,4
2,2,718,662,38,20,34
2,4,577,348,34,32,26
2,3,30,752,16,11,22
2,10,601,587,19,22,19
2,2,585,115,32,31,44
2,4,526,405,11,17,20
2,3,633,641,17,31,19
2,1,317,488,3,32,29
2,5,565,777,35,1,19
2,8,397,619,20,27,43
2,7,91,179,27,17,37
2,11,759,280,28,50,17
2,6,546,713,6,38,17
2,3,103,417,34,11,46
2,7,624,245,36,13,50
2,3,501,254,10,31,49
2,7,202,285,4,36,20
2,7,330,19,25,23,1
2,6,776,484,22,23,13
2,5,139,581,33,7,10
2,6,773,110,38,15,36
2,7,45,328,34,47,41
2,6,657,675,38,29,37
2,11,51,620,22,41,46
2,12,464,226,32,11,45
2,1,606,122,12,6,13
2,3,543,273,31,8,36
2,3,349,203,0,7,20
2,2,230,403,39,3,14
2,2,671,582,19,2,5
2,9,181,391,16,7,46
2,1,399,555,41,41,47
2,1,115,583,12,48,2
2,11,772,525,40,42,11
2,5,642,374,13,16,14
2,6,674,576,25,10,28
2,3,568,484,24,9,7
2,4,206,81,35,19,31
2,12,402,316,22,36,38
2,4,393,34,39,8,18
2,8,185,383,2,28,25
2,6,327,282,2,30,48
2,1,341,322,47,44,5
2,2,646,507,26,47,31
2,10,507,489,26,3,24
2,3,363,39,30,5,5
2,3,455,459,1,30,0
2,1,535,466,32,34,22
2,8,243,125,23,5,29
2,6,17,525,20,49,23
2,4,732,290,13,29,43
2,4,376,418,44,1,23
2,3,549,530,21,3,32
2,10,463,376,43,8,47
2,2,377,478,46,39,7
2,1,133,682,48,5,7
2,4,756,174,11,20,27
2,2,601,136,37,18,39
2,11,439,576,7,13,1
2,4,295,401,7,35,14
2,7,115,459,19,0,5
2,8,507,379,41,26,29
2,1,390,204,16,32,45
2,10,543,481,24,23,37
2,2,611,555,36,42,34
2,12,257,235,48,42,15
2,9,139,385,16,28,1
2,3,256,610,13,2,41
2,2,174,302,6,20,37
2,8,753,182,6,47,5
2,9,420,240,41,9,1
2,12,670,574,45,0,45
2,11,480,747,3,7,37
2,3,176,79,39,46,21
2,6,534,475,42,11,3
2,2,408,488,13,5,18
2,6,50,79,19,16,14
2,11,309,294,37,13,9
2,6,284,621,26,4,44
2,7,347,557,38,48,46
2,12,582,20,12,2,14
2,4,579,574,21,9,5
2,2,674,622,44,12,34
2,6,323,295,8,2,31
2,9,125,300,45,32,19
2,6,301,646,19,23,6
2,9,234,454,36,4,22
2,6,410,557,40,23,10
2,10,424,216,10,26,32
2,1,416,758,34,33,7
2,6,175,408,6,3,15
2,12,600,339,48,34,28
2,12,272,74,22,25,3
2,1,322,560,1,25,2
2,1,389,123,14,20,0
2,5,78,341,31,5,48
2,9,58,331,39,36,18
2,5,580,674,9,50,36
2,6,637,488,15,13,43
2,10,432,515,28,9,43
2,3,54,501,7,11,7
2,1,346,224,36,41,42
2,7,99,232,44,22,29
2,9,76,614,33,9,21
2,11,275,606,25,45,4
2,6,470,20,3,25,0
2,2,148,347,24,43,0
2,1,198,611,41,8,43
2,3,520,597,16,1,27
2,3,65,217,23,23,48
2,12,297,253,1,32,27
2,8,216,104,44,48,30
2,9,704,5,11,15,3
2,5,726,495,37,14,30
2,12,423,691,43,13,24
2,8,487,472,15,20,26
2,3,194,605,47,1,47
2,12,446,238,26,0,22
2,12,187,204,31,16,1
2,3,545,270,22,32,18
2,6,563,346,37,35,48
2,3,530,384,26,32,2
2,1,305,389,37,13,41
2,5,606,282,4,29,17
2,2,527,498,4,43,19
2,4,145,304,45,27,38
2,2,224,256,44,26,9
2,8,33,148,9,25,35
2,1,210,28,19,34,44
2,1,662,169,3,24,9
2,11,89,514,29,23,15
2,1,91,346,39,36,14
2,5,503,582,48,37,25
2,7,282,234,4,7,1
2,11,621,70,30,0,13
2,9,393,629,32,44,16
2,1,659,151,39,45,15
2,7,477,601,26,43,7
2,6,32,349,40,15,6
2,1,554,705,29,38,47
2,10,476,664,11,43,4
2,3,388,382,50,23,8
2,4,651,283,26,47,18
2,12,602,242,2,23,20
2,1,416,6,13,33,2
2,3,365,487,8,26,16
2,4,9,548,17,15,25
2,6,456,161,28,2,30
2,2,510,587,35,2,25
2,1,552,597,17,3,44
2,8,550,619,19,4,27
2,10,448,189,6,32,20
2,8,722,608,24,24,42
2,3,140,64,46,6,32
2,2,97,372,17,4,11
2,5,570,386,49,50,8
2,12,634,345,23,35,45
2,11,207,650,10,6,43
2,4,61,720,15,32,26
2,4,684,190,30,22,17
2,4,762,149,5,36,3
2,6,139,700,1,22,43
2,2,603,629,34,11,44
2,1,657,209,14,6,11
2,3,277,397,13,2,30
2,5,275,736,13,41,6
2,7,656,560,41,26,45
2,4,530,149,47,17,37
2,1,219,125,13,12,44
2,8,531,172,23,21,48
2,6,772,665,13,37,47
2,2,737,405,21,12,45
2,6,664,87,38,2,5
2,9,729,226,10,9,7
2,12,547,312,11,8,45
2,9,317,594,20,24,14
2,8,426,549,28,6,35
2,1,683,157,38,7,1
2,9,472,10,16,37,34
2,8,782,151,11,16,12
2,7,469,558,36,27,0
2,1,190,217,4,17,22
2,4,556,361,24,12,30
2,1,165,654,1,4,46
2,2,641,198,42,22,47
2,1,108,736,35,28,11
2,12,707,618,43,47,47
2,4,202,682,32,6,11
2,2,711,299,29,13,8
2,10,51,661,41,35,43
2,4,529,190,1,13,40
2,11,605,98,23,15,3
2,4,145,53,19,21,16
2,9,396,39,14,43,10
2,7,539,523,26,3,27
2,6,740,395,50,4,32
2,1,154,560,23,38,42
2,6,293,145,11,10,40
2,7,730,429,45,47,47
2,1,342,137,10,3,13
2,1,83,665,16,5,5
2,5,418,732,5,38,20
2,6,780,397,46,27,43
2,9,675,482,4,19,24
2,7,398,281,45,22,25
2,4,509,602,16,42,33
2,6,83,674,42,43,28
2,5,12,137,5,24,43
2,6,730,584,7,30,39
2,12,256,48,27,8,8
2,4,257,747,29,21,28
2,1,111,462,8,11,31
2,2,165,462,9,14,18
2,3,732,324,41,35,46
2,2,335,447,27,35,30
2,12,490,374,5,2,36
2,11,175,712,46,7,27
2,6,681,413,12,16,7
2,8,741,67,18,42,31
2,9,469,757,43,13,29
2,11,57,588,29,26,49
2,1,153,236,19,33,32
2,6,732,549,22,4,36
2,2,322,632,45,11,16
2,11,535,309,33,50,10
2,1,33,24,42,28,33
2,4,778,723,36,4,10
2,5,112,316,43,46,19
2,10,696,437,49,32,10
2,12,680,507,37,34,32
2,9,524,90,7,8,1
2,1,592,743,24,4,13
2,2,424,515,14,28,45
2,5,345,634,12,46,7
2,12,506,764,43,1,44
2,11,385,524,14,25,12
2,12,46,515,8,25,18
2,12,691,686,22,45,39
2,11,10,17,19,27,10
2,5,51,511,45,30,50
2,10,564,39,36,5,34
2,1,519,355,40,47,12
2,1,63,622,32,37,31
2,2,425,437,6,39,21
2,1,121,154,10,16,19
2,3,353,111,5,19,4
2,8,171,608,21,21,11
2,1,570,569,39,28,44
2,10,739,180,17,2,44
2,7,151,129,20,39,49
2,7,422,281,46,12,28
2,3,690,654,29,31,35
2,8,442,440,15,33,33
2,6,600,226,26,17,49
2,4,48,7,31,33,0
2,2,210,489,10,23,11
2,9,102,221,30,15,43
2,2,225,161,34,12,26
2,7,240,537,28,17,11
2,5,137,548,8,43,50
2,4,199,253,42,47,37
2,4,701,170,0,33,43
2,8,422,19,14,41,4
2,5,782,185,4,16,43
2,2,493,667,11,14,25
2,3,38,445,24,26,28
2,12,290,579,14,22,13
2,1,584,51,2,46,47
2,2,121,644,11,26,5
2,2,477,250,21,39,4
2,5,479,589,43,22,40
2,9,253,477,7,2,40
2,5,341,151,1,41,48
2,6,286,245,37,2,27
2,10,400,559,14,25,32
2,6,606,513,27,15,16
2,7,693,606,21,34,25
2,6,183,220,7,0,46
2,9,510,471,26,1,10
2,8,284,502,27,3,33
2,5,281,515,2,34,14
2,4,11,131,2,30,9
2,2,151,158,6,1,35
2,4,729,56,15,48,49
2,5,354,162,30,46,33
2,7,623,186,42,5,49
2,4,150,699,14,27,2
2,5,114,92,6,32,14
2,6,524,496,0,42,9
2,7,159,275,0,30,1
2,5,129,692,18,43,45
2,10,494,505,13,17,29
2,9,552,97,5,18,43
2,10,638,265,49,32,13
2,10,374,339,27,18,45
2,1,606,629,1,28,31
2,9,305,42,47,37,44
2,3,542,453,10,50,30
2,9,109,11,16,38,33
2,5,716,666,43,39,11
2,5,318,435,46,14,27
2,1,17,137,12,40,1
2,1,252,212,33,26,39
2,9,426,563,30,15,1
2,8,279,697,12,17,28
2,8,476,559,23,14,2
2,5,668,174,7,9,9
2,7,665,547,12,19,20
2,1,380,37,37,25,29
2,10,158,678,32,31,31
2,4,54,7,45,31,18
2,3,246,727,19,9,35
2,12,581,434,32,38,20
2,8,772,135,12,31,9
2,6,666,66,43,18,30
2,6,451,701,20,35,32
2,9,780,584,46,35,28
2,5,250,304,10,18,40
2,2,500,507,2,49,28
2,2,340,447,13,22,12
2,7,532,357,21,31,28
2,6,754,621,42,42,15
2,1,344,39,17,37,3
2,7,489,188,27,9,12
2,4,772,644,38,4,21
2,3,27,387,48,26,6
2,3,582,259,14,49,36
2,9,761,753,5,44,48
2,8,339,5,36,18,3
2,3,421,46,27,34,5
2,1,93,55,37,22,25
2,3,544,24,39,11,25
2,6,530,767,12,23,8
2,4,303,555,37,15,33
2,10,317,75,23,10,10
2,8,420,309,12,45,3
2,12,119,156,5,25,29
2,4,285,596,20,6,37
2,1,730,32,45,42,15
2,7,39,123,3,47,7
2,1,538,741,28,45,32
2,7,667,625,3,21,36
2,9,723,464,7,31,15
2,11,607,759,5,42,20
2,9,519,675,18,14,12
2,10,440,216,28,4,20
2,8,493,368,2,3,41
2,5,143,392,11,9,10
2,4,611,379,16,8,3
2,1,652,488,11,32,41
2,9,27,704,44,47,30
2,1,360,469,7,9,22
2,2,476,315,18,31,9
2,5,98,138,33,5,30
2,3,254,276,9,26,39
2,4,599,214,34,32,39
2,3,423,245,50,19,26
2,3,626,33,41,4,34
2,11,700,254,17,33,21
2,4,13,552,11,3,50
2,7,509,40,7,5,3
2,10,12,264,2,5,32
2,12,382,680,49,10,7
2,7,772,612,17,12,15
2,5,596,467,20,39,17
2,2,134,548,32,31,11
2,7,40,481,33,47,42
2,7,688,771,45,48,28
2,9,362,279,7,25,7
2,8,774,516,21,24,9
2,10,695,64,42,34,47
2,1,97,630,49,23,0
2,11,513,559,45,42,12
2,11,168,457,41,41,18
2,12,171,689,14,44,18
2,8,709,43,29,17,43
2,11,596,259,8,49,12
2,1,466,543,5,20,26
2,5,380,181,19,28,29
2,9,92,550,46,9,18
2,8,359,633,8,11,8
2,5,509,730,46,17,27
2,5,95,711,19,26,19
2,1,514,134,42,42,48
2,9,422,336,2,32,22
2,6,322,576,5,19,16
2,4,654,372,35,38,12
2,6,690,668,7,45,15
2,8,131,268,39,47,6
2,6,212,316,4,10,18
2,8,529,773,7,30,2
2,9,683,66,24,24,40
2,6,565,393,4,18,49
2,7,218,724,3,29,33
2,8,773,643,48,33,15
2,2,721,326,49,49,47
2,8,748,357,40,9,25
2,9,464,220,45,49,29
2,1,449,258,46,13,16
2,12,260,202,36,27,40
2,2,203,81,50,46,20
2,6,456,359,38,11,9
2,9,349,586,16,38,7
2,10,215,142,27,35,16
2,9,634,492,21,34,2
2,2,145,583,29,7,31
2,1,30,159,23,33,3
2,10,696,336,17,19,32
2,1,673,615,7,3,45
2,10,527,224,43,43,33
2,11,104,221,40,37,35
2,5,290,255,6,4,49
2,1,513,447,47,0,18
2,6,46,749,25,15,17
2,6,526,388,6,2,43
2,5,321,86,32,1,38
2,8,235,436,3,14,50
2,7,715,104,42,33,34
2,1,615,472,9,20,48
2,2,232,254,16,18,28
2,11,756,214,27,31,20
2,10,405,57,34,44,32
2,2,127,339,19,27,6
2,1,224,87,42,46,49
2,4,412,202,30,13,40
2,2,473,32,39,42,15
2,2,675,572,30,42,34
2,5,141,619,8,4,20
2,6,524,29,1,17,43
2,12,164,94,42,31,6
2,5,347,457,34,46,33
2,11,642,139,18,6,11
2,12,725,454,14,2,30
2,5,434,31,45,28,48
2,12,302,406,16,9,32
2,4,56,29,47,8,25
2,2,59,758,29,44,36
2,4,152,545,10,26,18
2,1,553,349,46,9,1
2,6,240,474,9,43,7
2,5,62,130,19,22,41
2,6,769,760,43,2,10
2,1,651,651,47,16,27
2,11,681,650,39,6,15
2,4,358,230,28,37,15
2,2,587,95,46,45,21
2,9,779,383,12,22,25
2,8,102,19,27,8,41
2,10,37,453,2,23,1
2,6,583,637,42,50,48
2,8,349,148,25,46,26
2,1,665,308,9,16,8
2,2,218,572,45,44,20
2,7,698,466,4,13,13
2,6,393,359,35,16,19
2,8,325,743,3,30,41
2,1,497,218,2,25,7
2,3,733,554,14,34,44
2,5,400,459,5,11,32
2,11,473,322,37,11,47
2,3,158,507,2,13,41
2,7,185,529,47,17,19
2,4,646,35,10,45,46
2,6,277,254,45,40,14
2,6,653,614,6,18,23
2,5,20,428,0,12,27
2,6,395,398,45,4,38
2,7,562,354,32,47,21
2,10,321,467,28,6,30
2,2,412,251,25,22,5
2,1,354,55,43,3,15
2,11,215,373,37,2,28
2,5,617,273,5,30,32
2,6,708,170,27,38,14
2,3,685,646,43,29,17
2,4,277,470,16,3,32
2,7,514,653,27,3,48
2,7,615,275,41,21,16
2,2,273,437,13,24,1
2,9,577,43,30,9,32
2,8,340,188,19,42,39
2,8,94,690,16,25,29
2,6,252,704,44,14,21
2,3,769,737,13,17,30
2,8,400,661,5,11,11
2,2,385,276,11,23,33
2,10,401,132,5,28,2
2,2,256,490,36,2,34
2,11,663,742,12,6,45
2,7,578,667,21,4,47
2,6,756,165,40,20,23
2,5,390,572,15,46,10
2,2,160,702,34,35,20
2,5,616,236,41,34,26
2,3,507,297,22,33,5
2,11,456,197,19,12,49
2,6,552,297,15,40,44
2,5,413,597,39,47,49
2,3,468,41,20,18,13
2,8,294,410,24,15,36
2,8,96,69,47,40,13
2,11,611,423,23,46,6
2,10,268,399,21,29,30
2,6,497,233,22,48,17
2,2,690,596,24,37,36
2,3,701,643,41,42,45
2,2,439,542,29,36,44
2,2,330,165,48,46,13
2,4,427,126,35,36,34
2,9,445,282,43,40,8
2,6,334,140,23,13,9
2,11,417,702,32,37,48
2,9,506,148,17,35,21
2,1,250,326,4,44,48
2,2,779,691,34,0,18
2,5,419,647,48,23,14
2,4,291,174,18,18,39
2,2,766,452,9,17,23
2,11,75,169,21,37,40
2,11,587,78,42,34,3
2,9,240,425,45,7,7
2,1,25,453,34,16,22
2,3,674,607,48,36,40
2,3,448,22,19,23,22
2,9,355,694,14,39,9
2,8,588,491,44,29,24
2,11,329,148,39,1,21
2,8,737,507,14,33,10
2,5,234,101,44,6,44
2,9,57,309,37,35,45
2,10,616,162,47,40,3
2,8,663,432,2,20,43
2,9,527,694,33,27,27
2,9,737,395,49,32,7
2,9,285,284,47,9,12
2,5,651,249,4,47,4
2,2,173,99,32,45,19
2,4,149,395,7,10,35
2,8,337,609,22,30,9
2,1,399,756,31,6,40
2,1,702,183,41,33,3
2,6,381,373,8,31,6
2,5,69,168,13,9,12
2,2,532,554,23,48,35
2,3,233,539,14,47,42
2,11,675,616,2,43,5
2,2,150,752,20,22,22
2,1,343,492,39,30,8
2,12,624,240,7,38,2
2,11,328,262,46,41,29
2,12,511,696,35,40,35
2,11,694,331,40,13,10
2,1,397,165,23,38,5
2,11,70,275,2,35,17
2,7,20,435,26,46,26
2,7,467,75,33,43,30
2,10,715,41,46,47,33
2,10,216,456,22,43,41
2,2,437,178,0,25,30
2,5,217,459,29,32,4
2,3,521,658,35,7,9
2,3,109,74,1,46,49
2,10,184,738,5,16,28
2,1,666,459,33,5,29
2,9,97,159,25,49,47
2,1,81,678,46,45,30
2,11,247,452,32,8,41
2,2,239,683,12,46,18
2,10,595,272,43,31,16
2,6,472,189,16,46,46
2,3,51,432,4,21,18
2,10,295,718,31,14,28
2,7,647,189,30,34,13
2,4,305,195,16,16,2
2,5,49,408,45,36,2
2,1,230,28,29,19,9
2,12,737,216,6,45,0
2,7,519,506,38,35,33
2,4,289,524,29,27,45
2,10,159,756,23,5,46
2,11,527,698,28,26,34
2,4,613,535,11,49,9
2,2,467,754,5,34,36
2,7,37,568,29,37,46
2,7,309,543,30,44,21
2,8,91,742,4,35,4
2,7,133,276,9,10,44
2,1,319,243,14,25,39
2,11,317,394,42,4,18
2,1,272,717,13,31,12
2,6,590,372,27,2,40
2,4,422,455,41,49,2
2,10,605,126,46,22,8
2,8,182,645,21,12,18
2,3,449,551,45,26,3
2,9,106,642,12,43,2
2,1,345,433,38,19,33
2,4,210,204,12,42,40
2,8,681,49,42,30,47
2,9,763,515,32,10,44
2,7,116,363,31,44,21
2,10,735,653,39,42,8
2,10,266,164,22,45,31
2,8,697,510,39,12,1
2,1,118,208,13,8,26
2,8,627,290,27,11,7
2,2,541,32,39,29,48
2,1,455,546,31,46,37
2,2,516,738,47,4,12
2,11,308,683,49,21,38
2,3,136,553,44,47,10
2,2,659,570,25,14,23
2,7,605,557,47,4,4
2,3,170,392,21,10,39
2,6,567,508,15,25,41
2,8,665,674,4,48,39
2,2,448,246,11,33,5
2,9,85,262,28,5,29
2,9,408,472,43,16,10
2,10,741,239,34,21,50
2,3,760,408,7,20,36
2,4,659,465,13,13,38
2,3,474,459,29,30,38
2,6,558,226,43,33,26
2,4,754,475,26,33,20
2,8,683,533,41,11,24
2,2,337,755,19,17,31
2,2,624,547,46,50,5
2,12,527,290,36,21,33
2,6,206,770,21,27,35
2,2,458,740,19,19,29
2,11,105,614,15,26,10
2,5,294,488,11,6,36
2,6,93,289,29,3,10
2,2,338,714,44,44,45
2,6,606,765,48,35,0
2,2,669,584,39,5,13
2,1,364,216,37,23,21
2,6,667,43,2,26,29
2,9,739,259,40,48,2
2,1,162,618,13,48,2
2,1,451,360,27,6,36
2,4,701,579,22,18,24
2,1,202,470,49,48,14
2,11,608,68,14,22,10
2,3,475,748,29,19,13
2,10,589,355,9,13,45
2,10,388,209,9,2,31
2,8,458,206,35,42,4
2,11,157,136,41,4,38
2,6,70,461,35,41,12
2,5,625,275,18,25,3
2,9,327,411,43,31,8
2,5,223,702,18,8,0
2,1,522,631,13,34,8
2,9,81,21,24,41,35
2,8,357,461,22,31,16
2,3,479,286,35,22,1
2,2,622,604,32,15,45
2,6,615,132,19,45,48
2,2,533,395,41,22,46
2,11,758,107,40,35,16
2,12,147,419,18,10,40
2,3,767,269,49,11,46
2,8,199,189,20,35,18
2,2,106,182,17,26,35
2,12,498,743,37,7,40
2,1,378,362,49,45,22
2,6,366,133,42,9,21
2,8,128,414,1,27,27
2,12,228,35,39,7,37
2,4,371,462,20,37,18
2,8,324,648,31,16,3
2,2,130,38,45,3,17
2,7,581,741,8,14,48
2,4,299,602,21,47,10
2,10,242,656,40,37,2
2,3,148,523,40,35,1
2,3,191,652,47,21,50
2,5,510,518,24,44,4
2,5,737,477,35,2,38
2,1,426,53,18,49,42
2,8,622,86,48,17,44
2,1,350,602,19,8,42
2,2,127,742,44,47,10
2,2,736,735,19,12,22
2,6,365,272,9,29,49
2,11,146,369,33,13,29
2,10,728,331,5,0,20
2,4,701,209,25,27,25
2,11,51,161,2,12,2
2,4,420,423,50,9,42
2,3,317,547,45,36,44
2,6,365,145,17,36,17
2,6,122,117,17,34,2
2,1,707,391,43,34,25
2,4,627,334,6,50,6
2,4,444,605,7,13,22
2,2,313,177,43,15,7
2,1,94,457,2,48,14
2,3,420,343,30,34,6
2,4,330,9,9,4,34
2,11,181,667,34,44,28
2,2,506,270,39,39,22
2,2,488,711,8,43,22
2,7,504,548,40,49,28
2,1,660,558,5,11,24
2,10,193,496,25,19,11
2,3,144,149,17,10,6
2,2,155,373,26,10,31
2,4,461,28,26,39,23
2,1,680,608,3,20,1
2,2,162,654,5,22,46
2,1,147,447,29,27,34
2,7,319,318,1,11,45
2,3,306,755,37,18,32
2,12,429,389,29,31,33
2,7,384,541,14,30,18
2,7,687,770,12,46,49
2,4,249,666,17,31,37
2,2,56,333,33,31,29
2,5,306,304,17,29,7
2,10,100,367,33,11,37
2,6,183,541,20,9,30
2,11,768,708,43,10,47
2,11,385,192,44,44,42
2,10,317,672,5,13,30
2,4,523,603,8,37,49
2,3,505,677,34,30,36
2,5,309,517,13,25,16
2,6,196,476,40,6,27
2,5,428,552,42,21,30
2,1,695,460,5,7,37
2,7,171,613,23,36,0
2,12,458,224,30,21,1
2,7,228,603,40,47,35
2,7,532,382,22,48,16
2,3,764,470,5,14,9
2,3,381,395,39,31,23
2,2,236,178,38,15,4
2,1,763,597,27,2,40
2,3,218,259,1,11,32
2,7,748,545,34,16,35
2,12,348,651,24,6,5
2,1,87,159,31,16,1
2,5,462,23,3,42,47
2,6,436,725,19,3,10
2,4,679,745,24,24,38
2,6,558,81,18,25,0
2,6,632,743,28,10,22
2,5,305,754,49,2,17
2,8,673,755,15,22,24
2,1,677,358,25,41,42
2,4,54,606,43,14,12
2,3,687,323,21,39,2
2,1,366,515,40,45,46
2,5,146,463,30,10,11
2,12,83,755,20,22,38
2,9,578,205,37,32,40
2,3,443,613,5,34,33
2,2,232,305,4,50,31
2,5,518,585,39,38,16
2,10,688,403,23,8,46
2,4,585,201,13,34,49
2,10,324,500,48,8,25
2,8,239,18,50,33,31
2,3,658,174,6,45,25
2,7,763,384,37,24,25
2,10,153,71,38,43,15
2,9,739,55,50,6,38
2,6,612,404,41,20,46
2,5,193,494,39,14,6
2,11,131,413,45,45,37
2,1,583,75,3,1,7
2,8,232,47,14,2,39
2,9,78,97,6,41,47
2,11,656,585,25,32,12
2,2,326,73,18,39,49
2,8,326,535,40,38,50
2,5,426,443,29,28,49
2,9,604,764,26,32,35
2,7,313,379,35,9,3
2,12,402,442,13,10,44
2,12,560,166,43,43,34
2,9,543,607,24,3,32
2,8,538,646,37,35,48
2,4,17,640,30,24,35
2,2,419,82,21,28,48
2,1,547,517,44,6,48
2,7,271,466,44,4,49
2,2,27,162,20,18,11
2,9,140,236,27,12,45
2,2,385,700,44,4,30
2,9,254,559,10,41,10
2,6,667,597,33,26,10
2,6,672,547,23,1,18
2,1,86,326,23,9,9
2,3,196,693,26,49,18
2,3,52,261,40,18,33
2,9,468,651,6,19,39
2,1,536,476,34,9,4
2,9,441,622,22,9,16
2,3,279,527,48,28,2
2,8,266,657,31,1,7
2,11,597,469,2,21,40
2,12,399,425,8,32,18
2,6,327,299,17,5,2
2,6,386,550,10,13,12
2,3,89,638,34,5,22
2,1,716,558,29,45,17
2,11,569,186,41,15,1
2,4,556,629,20,42,16
2,6,111,668,17,16,9
2,2,89,400,6,47,36
2,7,159,559,35,30,1
2,2,425,368,3,1,25
2,4,67,555,14,31,31
2,1,266,364,37,10,29
2,3,484,621,45,15,48
2,6,281,557,38,14,11
2,12,269,230,30,29,28
2,1,118,619,31,35,19
2,12,40,289,32,32,14
2,5,211,115,31,11,16
2,1,745,102,40,17,31
2,4,604,563,20,6,32
2,6,264,289,40,44,23
2,6,259,149,23,35,21
2,4,240,310,10,37,19
2,7,222,113,30,4,49
2,4,104,403,16,9,10
2,9,262,264,8,39,10
2,4,154,372,10,10,42
2,5,205,467,41,49,15
2,9,410,237,10,25,46
2,4,536,601,3,30,39
2,3,361,274,39,47,3
2,11,689,672,20,37,4
2,6,753,6,23,5,26
2,1,550,658,47,6,48
2,6,204,253,29,38,21
2,3,405,667,45,43,21
2,6,301,191,30,6,0
2,10,101,596,5,39,46
2,7,246,69,4,21,5
2,7,590,260,27,39,2
2,8,171,762,20,7,15
2,4,233,14,35,24,9
2,4,730,8,23,12,10
2,1,525,105,30,44,11
2,2,697,134,33,8,2
2,2,492,615,28,11,15
2,1,756,229,28,28,3
2,3,344,276,17,17,26
2,1,389,187,35,20,2
2,8,22,322,8,50,36
2,9,671,210,34,6,18
2,5,176,507,14,22,19
2,12,511,58,37,44,32
2,5,180,266,6,8,46
2,1,762,440,41,32,31
2,9,442,81,15,48,25
2,5,229,505,8,45,10
2,8,431,474,1,34,5
2,2,490,685,44,9,8
2,12,195,79,14,17,40
2,5,315,712,32,34,46
2,8,39,184,19,9,47
2,4,81,190,12,45,31
2,3,667,162,2,5,37
2,4,631,218,29,37,36
2,1,33,56,38,45,1
2,4,752,90,36,27,27
2,12,194,274,11,44,45
2,9,525,364,25,19,30
2,11,596,431,8,26,38
2,1,400,41,28,30,38
2,7,372,194,44,31,32
2,1,766,456,9,38,29
2,9,392,187,24,11,11
2,11,663,751,34,6,39
2,2,421,522,41,8,13
2,10,635,82,28,22,34
2,1,517,552,0,45,32
2,12,619,11,32,31,48
2,12,443,262,1,3,12
2,2,606,432,46,13,25
2,5,243,332,38,42,14
2,4,420,497,37,30,40
2,1,682,746,49,45,24
2,3,776,363,11,36,40
2,1,531,70,31,34,33
2,11,377,372,36,32,8
2,12,262,17,11,3,8
2,1,252,651,36,19,4
2,2,181,463,23,25,8
2,9,455,576,44,29,28
2,4,155,763,42,7,18
2,7,733,153,41,35,19
2,12,606,11,38,33,0
2,11,511,495,8,27,11
2,8,677,716,22,21,9
2,10,82,437,15,45,27
2,2,448,317,29,42,26
2,4,40,305,32,16,11
2,2,246,621,43,46,39
2,6,295,20,9,14,11
2,2,198,249,34,43,31
2,12,41,176,49,36,45
2,3,579,130,48,48,28
2,7,519,224,23,15,0
2,11,441,741,48,0,31
2,1,653,251,21,21,21
2,8,711,119,28,2,34
2,11,87,506,1,11,28
2,1,315,388,34,41,44
2,1,567,260,22,25,18
2,3,334,202,28,2,0
2,10,532,391,18,7,43
2,11,175,368,44,24,18
2,1,548,692,22,47,30
2,10,47,395,11,10,17
2,1,152,672,43,42,20
2,6,405,410,40,28,3
2,12,291,588,31,33,8
2,9,238,639,16,35,31
2,8,278,186,44,13,27
2,10,188,296,4,12,4
2,1,128,630,35,49,20
2,7,21,584,37,26,31
2,9,99,355,33,30,27
2,5,653,571,28,5,31
2,1,228,418,37,15,29
2,7,64,559,22,27,21
2,11,595,335,39,5,15
2,3,169,731,23,36,21
2,9,460,348,41,21,9
2,3,341,743,7,32,37
2,2,744,573,43,43,11
2,5,404,88,0,45,3
2,2,75,80,0,3,2
2,12,774,624,28,28,34
2,8,692,449,32,26,19
2,1,349,157,38,28,24
2,1,697,451,4,42,29
2,7,439,582,2,35,48
