NID,nodeType,Centroid_X,Centroid_Y,gene_1,gene_2,gene_3
1,1,338,85,2,5,28
1,3,489,755,10,43,24
1,11,132,626,26,31,15
1,5,350,449,9,32,44
1,4,159,110,11,14,32
1,8,126,196,20,9,26
1,2,564,16,21,24,31
1,12,562,212,23,27,41
1,5,649,328,13,23,16
1,9,552,135,16,7,18
1,3,749,674,35,24,16
1,4,318,575,29,33,17
1,4,581,711,47,37,21
1,4,422,237,11,11,23
1,9,504,252,21,39,27
1,10,492,330,32,4,11
1,7,67,55,35,45,49
1,6,471,96,6,25,20
1,12,559,430,37,48,16
1,7,91,523,43,1,6
1,10,527,402,38,43,24
1,6,70,63,45,6,21
1,7,67,141,3,8,31
1,10,730,456,8,49,26
1,9,635,762,28,50,16
1,4,24,288,29,9,28
1,5,663,476,25,36,26
1,12,518,329,40,19,18
1,1,345,177,9,8,31
1,7,729,317,41,13,3
1,7,326,273,31,21,39
1,12,466,70,30,13,37
1,1,752,32,19,10,45
1,3,18,4,12,46,8
1,4,424,635,50,50,24
1,8,751,132,8,36,43
1,1,366,110,28,9,42
1,3,618,711,15,0,29
1,9,243,723,19,35,24
1,11,403,331,42,47,46
1,11,10,652,38,40,46
1,4,180,428,33,33,29
1,6,55,597,29,22,15
1,3,729,76,13,43,22
1,10,152,696,27,29,10
1,2,127,545,32,10,22
1,10,635,104,21,32,19
1,11,197,77,2,19,28
1,1,128,478,38,29,26
1,3,568,164,41,24,48
1,3,415,637,35,11,20
1,1,250,661,17,40,31
1,2,494,145,11,41,32
1,5,509,92,1,41,29
1,11,403,95,46,28,20
1,3,728,607,4,24,36
1,2,403,261,9,20,42
1,11,656,347,19,37,8
1,4,576,299,39,37,39
1,8,96,15,39,30,3
1,8,190,272,31,41,47
1,3,721,256,9,46,41
1,1,289,404,2,45,38
1,4,171,93,37,29,29
1,2,114,143,20,18,2
1,9,252,169,13,18,13
1,9,343,688,47,2,17
1,4,66,407,49,8,36
1,6,498,574,26,38,24
1,12,479,573,19,40,20
1,10,47,699,11,25,23
1,8,578,17,24,22,1
1,6,284,411,50,39,10
1,8,164,204,40,37,31
1,2,174,426,44,8,15
1,3,300,645,47,16,49
1,6,56,153,32,14,47
1,2,518,437,12,8,45
1,4,109,573,36,49,10
1,2,26,11,44,34,5
1,1,28,32,3,28,38
1,4,368,38,2,26,37
1,12,212,311,24,26,3
1,8,755,392,35,48,45
1,12,197,245,44,40,49
1,1,118,36,44,44,39
1,4,504,652,3,1,45
1,6,527,338,27,7,42
1,1,270,552,21,27,37
1,6,599,98,35,4,35
1,9,526,240,48,23,2
1,1,427,366,9,22,6
1,7,138,693,11,25,45
1,8,730,724,46,29,25
1,5,406,593,22,42,30
1,5,119,623,11,30,15
1,11,756,162,38,49,47
1,12,48,186,33,9,25
1,4,624,275,22,19,11
1,3,725,176,23,28,2
1,5,380,249,44,29,3
1,4,481,187,10,0,50
1,12,542,697,33,28,24
1,11,459,736,28,44,11
1,2,199,307,13,12,19
1,6,747,193,35,25,42
1,1,239,249,7,14,4
1,9,440,345,2,48,27
1,10,232,659,46,4,30
1,3,268,69,2,48,14
1,7,177,41,6,31,10
1,1,739,76,30,17,39
1,11,596,752,11,8,6
1,9,409,586,15,46,5
1,1,349,483,47,27,13
1,7,453,249,3,13,24
1,1,451,336,28,42,3
1,7,692,280,23,35,48
1,6,691,426,40,27,48
1,9,173,515,33,25,25
1,4,104,297,19,4,10
1,1,409,335,22,8,10
1,4,595,280,18,45,45
1,7,740,725,30,1,47
1,7,541,719,11,16,43
1,2,295,75,25,7,2
1,11,338,110,25,14,3
1,1,630,669,8,44,27
1,12,395,504,23,49,1
1,8,647,300,23,11,25
1,4,770,212,29,23,22
1,5,385,552,48,38,38
1,10,557,604,49,21,9
1,6,634,478,27,33,29
1,8,732,721,46,8,4
1,2,356,745,40,17,4
1,10,2,772,24,44,34
1,8,283,441,24,14,18
1,10,776,599,25,38,30
1,1,516,376,2,11,17
1,1,614,132,12,7,5
1,1,502,102,16,15,8
1,10,140,487,39,15,2
1,4,652,75,7,14,30
1,8,764,528,4,16,6
1,1,702,281,36,48,18
1,9,710,223,49,39,1
1,11,623,680,49,19,28
1,3,486,650,22,17,14
1,10,380,389,2,27,24
1,8,597,375,23,30,36
1,12,579,532,23,15,10
1,3,593,422,29,24,43
1,9,68,339,36,37,4
1,4,623,258,21,40,9
1,12,431,489,5,11,49
1,3,148,715,7,4,5
1,6,74,579,20,31,8
1,11,764,743,2,15,7
1,1,423,4,47,15,8
1,10,752,256,27,3,36
1,6,52,710,21,40,24
1,9,68,544,44,44,46
1,3,321,363,47,36,14
1,4,653,23,28,24,30
1,3,296,49,2,25,18
1,7,197,54,25,48,32
1,8,616,20,34,20,13
1,2,255,183,18,20,38
1,2,147,444,25,35,9
1,8,463,530,4,14,41
1,3,655,122,16,16,3
1,1,110,553,46,25,19
1,5,629,449,9,25,3
1,12,375,771,26,50,1
1,4,276,387,37,37,3
1,12,671,483,15,10,35
1,11,205,101,0,18,3
1,2,624,0,7,46,47
1,4,739,619,40,21,29
1,1,400,451,24,18,0
1,1,186,624,30,24,29
1,1,43,135,25,40,10
1,1,257,365,26,17,19
1,10,44,6,11,27,31
1,10,261,141,22,15,20
1,6,306,592,49,31,40
1,4,517,272,2,19,4
1,3,111,39,29,40,46
1,8,56,263,41,9,31
1,4,288,692,23,17,27
1,11,391,509,26,30,2
1,7,430,315,41,39,32
1,5,243,220,39,30,11
1,5,611,340,30,25,34
1,8,324,354,35,11,9
1,11,286,97,38,21,21
1,11,575,418,43,48,21
1,7,749,133,16,43,2
1,5,201,479,15,44,40
1,6,330,694,24,17,21
1,6,530,497,22,5,45
1,11,760,193,7,12,15
1,1,299,616,27,26,20
1,5,638,288,19,50,33
1,3,529,668,36,40,18
1,1,325,506,28,24,19
1,2,507,601,41,10,40
1,6,236,583,42,29,38
1,2,408,324,10,33,33
1,3,216,547,32,28,16
1,7,762,624,20,24,30
1,10,606,267,42,16,3
1,4,347,174,46,39,25
1,4,523,85,31,31,10
1,1,349,398,13,16,44
1,1,237,558,35,43,2
1,9,512,258,49,28,15
1,7,516,392,15,36,39
1,4,192,33,32,4,47
1,11,727,684,17,36,5
1,2,241,623,48,11,41
1,7,230,416,42,25,30
1,7,27,382,16,46,34
1,1,271,774,27,5,42
1,5,326,462,50,30,6
1,7,563,172,22,31,2
1,10,496,723,16,36,6
1,10,236,30,37,5,12
1,11,365,55,8,25,2
1,2,564,23,3,42,18
1,7,80,653,36,21,47
1,1,299,660,35,33,11
1,5,701,78,49,48,36
1,7,321,204,35,28,13
1,9,299,500,50,38,19
1,4,378,331,8,29,15
1,12,501,245,1,32,12
1,7,13,427,27,21,12
1,1,308,419,34,0,6
1,10,630,395,36,48,48
1,2,166,144,7,46,44
1,8,423,346,36,25,48
1,12,15,113,41,34,41
1,7,131,652,45,46,23
1,2,631,190,34,7,35
1,12,293,270,39,21,20
1,1,341,450,12,20,20
1,7,485,701,13,13,33
1,7,541,43,13,34,46
1,1,200,734,19,12,6
1,2,280,92,26,11,49
1,8,615,70,41,48,28
1,11,112,169,30,24,47
1,7,339,451,26,18,35
1,10,184,74,3,9,26
1,1,697,641,30,20,35
1,2,628,314,39,11,25
1,7,399,777,2,22,5
1,1,198,143,41,14,10
1,7,414,37,18,23,42
1,2,221,323,8,13,22
1,5,286,741,11,38,29
1,9,561,456,19,43,33
1,7,188,72,1,43,0
1,9,587,586,12,5,12
1,12,11,212,48,16,18
1,6,437,23,16,39,21
1,8,628,367,11,19,0
1,6,69,218,8,12,37
1,9,308,294,32,41,47
1,11,33,780,43,32,20
1,3,474,49,37,27,43
1,4,194,722,3,31,41
1,3,245,340,16,33,25
1,1,398,483,15,44,10
1,9,150,754,20,32,43
1,3,596,639,3,40,35
1,1,547,677,40,7,46
1,2,17,403,25,42,5
1,3,655,447,28,43,12
1,2,273,393,24,40,45
1,7,453,577,32,19,35
1,3,45,106,42,49,15
1,2,456,665,25,10,36
1,1,262,748,4,36,41
1,6,766,310,18,16,30
1,11,87,766,13,30,33
1,3,45,516,40,46,30
1,4,562,715,8,9,40
1,9,176,26,44,3,38
1,7,197,457,29,34,12
1,10,622,356,3,49,2
2,9,523,361,40,23,8
2,5,150,565,32,42,27
2,3,698,517,29,38,19
2,4,508,641,36,38,38
2,2,392,371,31,35,24
2,7,284,122,47,4,37
2,12,553,499,16,28,45
2,10,339,504,32,44,10
2,11,758,270,46,12,44
2,8,423,480,31,14,11
2,2,75,52,7,26,32
2,3,753,588,44,42,26
2,9,367,136,48,8,30
2,10,220,398,5,18,28
2,7,256,493,46,11,11
2,1,334,61,12,43,29
2,2,578,415,45,46,26
2,7,42,335,12,11,21
2,4,273,440,15,49,19
2,8,499,204,30,17,31
2,3,369,475,26,44,9
2,2,665,75,27,45,11
2,2,26,152,13,9,8
2,4,119,74,36,5,25
2,1,566,157,28,48,36
2,5,457,426,44,19,14
2,2,586,39,0,4,6
2,11,361,141,34,11,39
2,2,592,253,27,31,49
2,12,564,168,48,34,39
2,7,567,698,48,33,14
2,9,781,771,32,33,29
2,3,288,321,28,24,10
2,12,391,39,9,46,18
2,4,142,738,19,2,29
2,6,213,11,32,46,44
2,4,400,224,5,46,42
2,11,644,249,48,32,14
2,7,576,118,7,30,12
2,1,150,601,27,38,17
2,9,210,466,19,40,22
2,1,295,713,33,42,28
2,1,154,338,28,6,19
2,2,455,44,24,40,10
2,10,632,39,33,37,34
2,10,544,264,40,17,35
2,4,647,86,32,37,27
2,7,760,633,0,5,26
2,7,327,392,8,37,28
2,11,122,758,15,34,31
2,4,619,553,38,23,1
2,8,279,170,41,13,31
2,9,378,473,28,20,40
2,3,331,294,30,11,25
2,2,442,288,9,7,18
2,3,40,66,29,39,17
2,2,301,188,37,16,20
2,1,131,678,17,28,13
2,11,609,339,33,43,17
2,11,153,746,24,17,43
2,6,247,541,41,3,3
2,10,490,260,18,7,50
2,11,363,23,21,30,35
2,11,195,498,44,44,40
2,8,383,117,45,2,14
2,7,350,332,31,44,42
2,2,255,444,25,11,2
2,3,403,571,7,31,15
2,1,103,93,48,2,50
2,7,115,603,19,45,3
2,12,548,680,7,37,41
2,1,408,629,25,3,41
2,10,167,567,17,1,38
2,5,552,242,34,42,7
2,11,588,183,48,31,30
2,4,513,461,32,24,37
2,1,513,274,23,3,11
2,12,769,542,44,34,34
2,3,417,452,17,25,18
2,8,417,653,27,5,29
2,4,141,87,37,4,7
2,8,94,40,25,31,25
2,1,710,651,32,46,0
2,11,250,618,39,36,20
2,7,234,233,20,10,34
2,2,782,200,17,2,27
2,3,632,626,25,31,5
2,7,177,244,14,38,28
2,9,601,108,26,41,33
2,2,219,581,30,39,33
2,10,509,708,4,0,4
2,1,251,493,48,37,48
2,3,384,596,46,11,20
2,5,334,485,31,38,5
2,8,259,565,48,15,48
2,12,618,71,10,32,18
2,1,639,599,12,9,33
2,5,439,614,9,10,32
2,12,354,217,48,25,7
2,9,65,48,20,7,25
2,1,622,659,33,29,27
2,2,684,468,22,17,5
2,10,38,132,50,9,22
2,4,487,617,31,38,7
2,11,118,332,35,41,49
2,8,213,513,45,41,37
2,5,735,280,21,3,6
2,9,431,131,35,39,38
2,12,689,122,49,16,7
2,12,387,171,31,6,46
2,6,191,307,46,33,14
2,10,751,546,32,0,24
2,6,415,78,34,46,43
2,10,518,583,32,6,22
2,4,85,226,11,38,25
2,5,403,718,47,44,31
2,9,164,128,43,46,1
2,6,123,113,19,18,24
2,1,613,519,11,29,36
2,1,456,678,37,15,45
2,6,611,533,40,7,35
2,4,476,646,41,37,32
2,8,348,292,21,36,1
2,7,202,426,28,35,16
2,8,603,44,36,7,1
2,3,224,648,37,38,22
2,5,299,122,43,17,6
2,1,747,607,41,15,41
2,6,768,60,14,30,5
2,5,638,9,27,32,44
2,9,449,420,30,11,42
2,9,161,640,19,29,25
2,9,160,678,11,45,41
2,6,80,71,41,43,23
2,2,71,570,27,3,50
2,9,336,66,44,14,41
2,12,571,527,32,33,45
2,4,701,591,35,7,47
2,7,355,138,27,42,12
2,10,589,83,22,13,36
2,10,432,753,40,37,4
2,4,568,749,4,46,1
2,10,229,631,49,6,20
2,3,562,188,20,29,27
2,12,693,63,7,26,39
2,12,414,307,1,19,5
2,5,778,44,31,31,31
2,6,469,469,37,35,23
2,4,467,696,47,1,3
2,1,692,753,23,16,1
2,7,228,392,40,6,25
2,1,633,561,10,25,15
2,8,726,256,35,8,46
2,8,236,83,33,4,47
2,10,263,439,4,25,28
2,4,246,174,27,33,1
2,12,507,564,42,26,41
2,11,483,490,14,19,15
2,5,55,414,22,31,18
2,9,129,690,26,27,0
2,8,269,141,19,15,9
2,8,175,294,34,32,24
2,11,648,235,29,44,35
2,4,553,84,6,21,45
2,2,611,179,30,0,17
2,4,529,573,37,7,8
2,7,382,118,16,50,44
2,5,178,559,27,39,0
2,3,102,316,45,1,8
2,3,411,674,22,42,13
2,9,688,239,14,19,45
2,7,571,610,46,4,10
2,5,93,140,12,40,23
2,11,53,774,12,30,9
2,2,666,773,49,22,1
2,8,419,545,11,41,15
2,9,77,519,27,34,6
2,7,276,410,30,4,8
2,12,350,664,45,46,3
2,11,267,758,22,47,13
2,1,713,23,28,9,34
2,11,503,498,8,31,15
2,5,234,124,35,3,45
2,9,690,660,23,39,46
2,2,326,768,15,23,43
2,5,9,157,17,0,49
2,8,652,91,34,20,23
2,2,171,151,16,37,19
2,9,436,649,39,22,29
2,12,42,58,36,17,48
2,5,512,83,15,48,33
2,3,501,363,31,33,22
2,5,574,80,30,11,35
2,10,764,238,17,27,32
2,4,743,456,29,4,14
2,5,599,345,48,50,24
2,5,673,562,13,15,8
2,1,498,665,12,17,30
2,3,12,385,24,39,42
2,4,313,505,11,40,9
2,12,378,746,17,3,49
2,7,14,256,28,17,8
2,10,556,41,7,41,12
2,2,489,449,25,31,14
2,3,151,65,23,5,22
2,1,675,82,44,4,13
2,7,748,296,8,8,14
2,12,763,640,44,36,36
2,8,426,669,30,49,24
2,1,676,42,6,9,39
2,2,681,581,33,35,26
2,4,657,134,47,19,5
2,8,694,468,9,27,32
2,2,38,364,44,3,44
2,1,381,88,43,44,44
2,6,93,500,11,41,6
2,2,776,635,15,12,38
2,7,517,657,23,46,10
2,2,256,650,22,13,17
2,6,358,634,10,37,33
2,1,406,316,35,41,38
2,9,723,531,41,3,32
2,10,55,299,2,44,30
2,6,730,413,33,22,6
2,3,635,514,15,1,22
2,4,91,580,23,5,15
2,4,472,541,30,21,20
2,4,660,587,13,26,32
2,2,260,623,32,14,30
2,9,71,230,37,43,21
2,3,724,28,33,16,29
2,10,122,644,0,44,46
2,7,193,601,17,0,27
2,2,296,203,7,8,9
2,7,744,577,46,42,45
2,7,543,149,8,6,4
2,12,25,252,33,13,27
2,12,262,168,49,25,45
2,8,401,365,2,0,11
2,1,41,547,26,7,12
2,11,293,130,43,16,18
2,4,550,634,15,43,20
2,7,602,245,4,40,22
2,11,709,77,38,36,12
2,1,520,591,42,24,30
2,11,575,732,9,10,49
2,1,279,617,18,5,37
2,5,314,304,12,41,15
2,2,609,153,7,28,10
2,7,726,147,32,32,45
2,3,469,751,45,10,20
2,8,447,517,49,23,10
2,7,691,393,4,36,43
2,6,111,649,26,45,34
2,7,163,285,27,47,36
2,5,349,221,44,43,48
2,7,272,465,48,12,3
2,1,697,441,4,43,26
2,2,431,350,49,6,17
2,2,595,81,17,24,5
2,11,538,191,12,47,37
2,2,663,593,9,28,23
2,10,199,288,49,20,39
2,3,442,202,37,25,44
2,12,640,531,23,33,7
2,3,10,417,8,44,7
2,10,254,389,35,15,42
2,11,506,176,38,23,22
2,6,471,600,44,27,24
2,6,758,508,26,7,42
2,12,13,501,34,25,47
2,4,687,28,8,19,17
2,7,389,254,3,30,46
2,3,701,358,40,7,5
2,2,198,306,30,27,50
2,2,135,609,30,17,15
2,3,727,711,8,15,27
2,4,254,499,1,50,40
2,12,267,174,23,7,27
2,2,694,737,5,42,2
2,11,579,160,44,13,1
2,4,779,728,36,23,5
2,6,634,58,47,5,31
2,6,712,174,24,39,22
2,1,762,580,14,41,39
2,6,485,613,27,15,15
2,11,634,298,19,17,2
2,11,351,666,23,36,20
2,1,722,597,11,49,9
2,7,90,754,44,35,8
2,4,173,486,6,46,49
2,8,103,438,33,3,18
2,3,140,101,25,24,10
2,2,51,272,37,36,24
2,12,572,581,11,0,9
2,8,10,468,23,16,48
2,10,99,369,26,14,49
2,4,400,486,2,21,43
2,3,216,308,14,26,16
2,6,112,708,18,43,10
2,8,465,531,10,41,32
2,9,604,587,7,41,5
2,5,746,336,50,22,36
2,9,413,142,6,29,42
2,1,316,292,46,23,32
2,12,469,756,38,14,1
2,4,677,289,38,46,31
2,11,321,247,30,36,33
2,2,498,338,10,22,8
2,3,229,241,35,47,39
2,8,517,250,39,18,27
2,12,241,74,14,38,29
2,5,729,155,13,22,19
2,4,476,483,1,31,11
2,3,563,679,39,37,17
2,5,465,707,41,48,47
2,5,511,428,4,39,9
2,12,90,480,48,16,35
2,8,747,379,2,46,13
2,9,210,342,12,27,8
2,5,750,160,29,42,7
2,9,401,647,9,1,47
2,1,529,714,24,24,8
2,1,454,689,23,42,27
2,5,390,200,22,17,7
2,9,591,601,21,24,27
2,7,546,554,13,19,10
2,5,379,652,45,25,36
2,8,572,726,43,21,10
2,1,601,51,11,42,33
2,1,481,429,18,15,30
2,11,183,482,8,33,38
2,2,451,692,7,37,44
2,4,691,52,3,7,49
2,12,750,326,7,40,30
2,8,53,183,16,21,27
2,4,98,60,9,8,32
2,2,205,285,8,22,19
2,6,255,233,17,0,26
2,7,12,653,40,1,13
2,8,185,422,4,48,27
2,1,494,105,37,33,19
2,10,391,590,25,8,22
2,6,315,757,25,30,12
2,4,749,450,30,49,16
2,8,194,690,11,37,38
2,7,273,280,2,23,11
2,12,541,120,6,23,12
2,3,165,482,6,25,12
2,1,436,351,3,16,10
2,3,144,134,20,40,23
2,9,170,460,6,25,16
2,9,54,30,25,2,47
2,3,782,489,7,16,4
2,9,243,100,3,27,15
2,2,679,349,47,2,18
2,11,216,65,37,8,3
2,10,144,359,13,26,29
2,9,548,561,10,9,4
2,1,493,560,44,46,6
2,8,671,508,49,9,40
2,11,758,226,37,26,24
2,7,599,527,25,9,8
2,9,294,694,32,6,10
2,1,318,186,0,46,6
2,7,592,432,28,4,34
2,12,95,238,44,31,41
2,7,104,331,10,44,27
2,5,358,631,27,36,42
2,2,88,44,44,2,28
2,8,542,137,24,12,5
2,9,189,388,27,15,2
2,12,536,558,32,23,23
2,5,187,53,9,10,26
2,7,190,657,18,30,33
2,12,738,361,25,13,30
2,4,615,383,21,15,5
2,8,668,178,29,49,21
2,7,711,218,6,7,47
2,1,109,681,20,30,19
2,12,338,701,23,41,1
2,7,590,672,40,32,0
2,8,403,732,33,47,31
2,11,726,520,38,41,40
2,10,502,37,31,14,7
2,1,534,690,10,33,13
2,3,339,134,35,14,22
2,4,463,113,9,11,11
2,4,673,670,42,48,39
2,5,337,222,25,18,24
2,11,400,428,23,31,45
2,1,558,238,45,41,4
2,11,56,220,25,16,39
2,1,727,293,25,13,27
2,1,578,737,10,17,33
2,1,112,614,19,21,2
2,2,502,728,7,45,7
2,12,669,619,20,22,1
2,5,586,547,48,48,10
2,2,438,167,30,11,31
2,8,162,690,22,10,0
2,4,416,60,35,13,22
2,3,314,204,13,45,1
2,4,186,684,16,45,24
2,1,77,276,0,42,8
2,7,612,13,48,25,3
2,2,514,225,6,12,7
2,4,777,165,48,48,49
2,3,526,366,46,13,35
2,12,112,75,42,9,35
2,1,437,533,43,22,36
2,2,385,608,15,45,31
2,8,385,23,24,29,49
2,6,421,387,20,1,31
2,1,288,58,48,1,30
2,12,459,585,43,6,11
2,7,614,352,24,32,24
2,10,10,416,49,41,48
2,3,537,215,47,19,40
2,5,453,128,19,12,45
2,2,495,195,14,1,42
2,7,652,102,22,27,11
2,10,628,86,38,2,49
2,10,721,635,3,22,12
2,7,598,312,35,47,44
2,5,460,757,1,27,5
2,9,223,774,41,21,50
2,6,466,699,47,32,11
2,8,460,321,10,4,34
2,4,361,557,23,39,12
2,4,591,764,31,49,35
2,1,684,418,36,41,39
2,1,567,213,35,29,6
2,2,134,733,37,19,11
2,4,551,258,35,3,2
2,3,626,750,8,26,19
2,10,38,158,14,9,11
2,10,423,639,3,37,3
2,7,237,577,20,41,28
2,2,366,433,37,46,29
2,1,467,645,47,18,6
2,1,519,90,2,26,9
2,5,671,113,36,18,24
2,6,653,685,22,1,43
2,2,318,570,50,39,48
2,11,68,722,38,7,7
2,5,640,213,45,35,40
2,10,636,39,33,47,11
2,6,643,97,12,49,40
2,1,607,524,44,2,31
2,11,327,603,2,46,29
2,1,147,404,17,13,34
2,5,521,731,24,2,27
2,4,210,774,15,45,30
2,11,127,83,15,36,48
2,5,121,377,15,16,24
2,3,255,69,43,15,3
2,2,316,623,9,29,42
2,3,675,361,47,23,0
2,1,49,489,24,34,32
2,3,502,410,23,13,3
2,12,375,552,4,36,28
2,3,172,310,26,5,18
2,8,478,729,9,16,20
2,7,592,237,6,39,11
2,1,522,50,15,9,30
2,7,16,492,45,6,13
2,8,745,521,13,18,17
2,1,171,449,13,49,0
2,10,303,671,30,10,3
2,12,94,480,2,1,46
2,2,765,34,34,15,34
2,4,363,406,10,39,26
2,6,494,444,35,18,44
2,1,768,224,14,45,38
2,11,188,80,47,36,35
2,12,248,225,16,20,28
2,4,452,613,50,28,21
2,5,660,530,27,40,9
2,12,231,749,1,8,5
2,4,391,526,46,10,7
2,6,267,655,22,44,22
2,3,700,8,47,34,5
2,4,487,184,30,48,10
2,2,665,286,6,15,36
2,2,654,29,40,6,38
2,10,304,597,17,39,6
2,12,435,719,13,18,22
2,1,252,689,0,49,31
2,11,607,631,24,35,19
2,1,474,38,49,14,34
2,5,631,150,1,11,26
2,12,101,594,45,44,10
2,11,438,370,0,4,13
2,2,43,240,48,44,4
2,8,252,195,8,18,20
2,8,138,316,31,0,3
2,10,424,528,3,21,19
2,6,441,444,49,9,11
2,2,337,360,9,19,23
2,7,94,181,18,30,4
2,6,718,662,38,20,34
2,4,577,348,34,32,26
2,1,30,752,16,11,22
2,3,601,587,19,22,19
2,8,585,115,32,31,44
2,1,526,405,11,17,20
2,5,633,641,17,31,19
2,11,317,488,3,32,29
2,9,565,777,35,1,19
2,5,397,619,20,27,43
2,2,91,179,27,17,37
2,2,759,280,28,50,17
2,6,546,713,6,38,17
2,12,103,417,34,11,46
2,2,624,245,36,13,50
2,6,501,254,10,31,49
2,4,202,285,4,36,20
2,7,330,19,25,23,1
2,5,776,484,22,23,13
2,1,139,581,33,7,10
2,1,773,110,38,15,36
2,7,45,328,34,47,41
2,3,657,675,38,29,37
2,11,51,620,22,41,46
2,4,464,226,32,11,45
2,4,606,122,12,6,13
2,5,543,273,31,8,36
2,10,349,203,0,7,20
2,3,230,403,39,3,14
2,1,671,582,19,2,5
2,1,181,391,16,7,46
2,2,399,555,41,41,47
2,9,115,583,12,48,2
2,11,772,525,40,42,11
2,9,642,374,13,16,14
2,1,674,576,25,10,28
2,4,568,484,24,9,7
2,1,206,81,35,19,31
2,3,402,316,22,36,38
2,5,393,34,39,8,18
2,6,185,383,2,28,25
2,4,327,282,2,30,48
2,10,341,322,47,44,5
2,1,646,507,26,47,31
2,3,507,489,26,3,24
2,3,363,39,30,5,5
2,11,455,459,1,30,0
2,10,535,466,32,34,22
2,8,243,125,23,5,29
2,1,17,525,20,49,23
2,10,732,290,13,29,43
2,3,376,418,44,1,23
2,11,549,530,21,3,32
2,3,463,376,43,8,47
2,11,377,478,46,39,7
2,4,133,682,48,5,7
2,7,756,174,11,20,27
2,5,601,136,37,18,39
2,10,439,576,7,13,1
2,3,295,401,7,35,14
2,6,115,459,19,0,5
2,5,507,379,41,26,29
2,4,390,204,16,32,45
2,1,543,481,24,23,37
2,7,611,555,36,42,34
2,4,257,235,48,42,15
2,2,139,385,16,28,1
2,3,256,610,13,2,41
2,4,174,302,6,20,37
2,11,753,182,6,47,5
2,7,420,240,41,9,1
2,11,670,574,45,0,45
2,8,480,747,3,7,37
2,5,176,79,39,46,21
2,4,534,475,42,11,3
2,3,408,488,13,5,18
2,4,50,79,19,16,14
2,11,309,294,37,13,9
2,5,284,621,26,4,44
2,1,347,557,38,48,46
2,6,582,20,12,2,14
2,12,579,574,21,9,5
2,6,674,622,44,12,34
2,5,323,295,8,2,31
2,8,125,300,45,32,19
2,10,301,646,19,23,6
2,2,234,454,36,4,22
2,5,410,557,40,23,10
2,10,424,216,10,26,32
2,10,416,758,34,33,7
2,2,175,408,6,3,15
2,7,600,339,48,34,28
2,5,272,74,22,25,3
2,5,322,560,1,25,2
2,5,389,123,14,20,0
2,3,78,341,31,5,48
2,8,58,331,39,36,18
2,12,580,674,9,50,36
2,7,637,488,15,13,43
2,8,432,515,28,9,43
2,4,54,501,7,11,7
2,2,346,224,36,41,42
2,6,99,232,44,22,29
2,3,76,614,33,9,21
2,12,275,606,25,45,4
2,3,470,20,3,25,0
2,8,148,347,24,43,0
2,10,198,611,41,8,43
2,11,520,597,16,1,27
2,4,65,217,23,23,48
2,8,297,253,1,32,27
2,10,216,104,44,48,30
2,9,704,5,11,15,3
2,1,726,495,37,14,30
2,2,423,691,43,13,24
2,11,487,472,15,20,26
2,4,194,605,47,1,47
2,2,446,238,26,0,22
2,3,187,204,31,16,1
2,12,545,270,22,32,18
2,10,563,346,37,35,48
2,1,530,384,26,32,2
2,6,305,389,37,13,41
2,8,606,282,4,29,17
2,6,527,498,4,43,19
2,11,145,304,45,27,38
2,9,224,256,44,26,9
2,10,33,148,9,25,35
2,12,210,28,19,34,44
2,9,662,169,3,24,9
2,3,89,514,29,23,15
2,4,91,346,39,36,14
2,11,503,582,48,37,25
2,1,282,234,4,7,1
2,12,621,70,30,0,13
2,9,393,629,32,44,16
2,8,659,151,39,45,15
2,7,477,601,26,43,7
2,8,32,349,40,15,6
2,10,554,705,29,38,47
2,9,476,664,11,43,4
2,11,388,382,50,23,8
2,1,651,283,26,47,18
2,5,602,242,2,23,20
2,7,416,6,13,33,2
2,9,365,487,8,26,16
2,4,9,548,17,15,25
2,10,456,161,28,2,30
2,5,510,587,35,2,25
2,10,552,597,17,3,44
2,1,550,619,19,4,27
2,7,448,189,6,32,20
2,1,722,608,24,24,42
2,11,140,64,46,6,32
2,1,97,372,17,4,11
2,7,570,386,49,50,8
2,3,634,345,23,35,45
2,12,207,650,10,6,43
2,8,61,720,15,32,26
2,8,684,190,30,22,17
2,6,762,149,5,36,3
2,2,139,700,1,22,43
2,1,603,629,34,11,44
2,6,657,209,14,6,11
2,12,277,397,13,2,30
2,4,275,736,13,41,6
2,9,656,560,41,26,45
2,1,530,149,47,17,37
2,2,219,125,13,12,44
2,9,531,172,23,21,48
2,7,772,665,13,37,47
2,8,737,405,21,12,45
2,4,664,87,38,2,5
2,5,729,226,10,9,7
2,4,547,312,11,8,45
2,11,317,594,20,24,14
2,4,426,549,28,6,35
2,2,683,157,38,7,1
2,2,472,10,16,37,34
2,3,782,151,11,16,12
2,7,469,558,36,27,0
2,11,190,217,4,17,22
2,4,556,361,24,12,30
2,5,165,654,1,4,46
2,11,641,198,42,22,47
2,1,108,736,35,28,11
2,4,707,618,43,47,47
2,8,202,682,32,6,11
2,12,711,299,29,13,8
2,4,51,661,41,35,43
2,6,529,190,1,13,40
2,7,605,98,23,15,3
2,3,145,53,19,21,16
2,3,396,39,14,43,10
2,8,539,523,26,3,27
2,4,740,395,50,4,32
2,9,154,560,23,38,42
2,9,293,145,11,10,40
2,5,730,429,45,47,47
2,2,342,137,10,3,13
2,9,83,665,16,5,5
2,8,418,732,5,38,20
2,2,780,397,46,27,43
